0	1
gene=cysI_1	K00392
gene=thiE_2	K00788
gene=scoF_7	K03704
gene=vapB2_1	K18829
gene=fliS	K02422
gene=parD2	K19094
gene=recC	K03583
gene=kdgT_2	K02526
gene=nhaG_1	K03316
gene=gabR_3	K00375
gene=rfbF_2	K00978
gene=tuaC_3	K16697
gene=lipA	K03644
gene=frdB_1	K00240
gene=tatC2	K03118
gene=rfaG	K02844
gene=ttgB	K18138
gene=cysQ_1	K01082
gene=yjjG	K08723
gene=whiB6_2	K18957
gene=ydeN	K07002
gene=recQ_1	K03724
gene=eta	K11020
gene=nos	K13240
gene=oppC	K15582
gene=pfkA2_1	K21071
gene=sra	K02972
gene=cusS_1	K07644
gene=mcpB_9	K03406
gene=rpsM	K02952
gene=fepC_3	K23188
protein=Putative	K00123
gene=oxyR_3	K04761
gene=ssb2_1	K03111
gene=rclR_10	K21746
gene=ugpQ_4	K01126
gene=arsA_1	K01551
gene=astE_1	K05526
gene=pilA	K02650
gene=cspE_3	K03704
gene=cat1_1	K01067
gene=fecI_5	K23514
gene=acsA_4	K01908
gene=pat_3	K00817
gene=pchA_1	K02552
gene=cspG_3	K03704
gene=nolT	K03222
gene=tagG_3	K09690
protein=Ribonuclease	K07577
gene=ykoT_2	K20534
gene=rps1_1	K03237
gene=galM_2	K01785
gene=ctpG_1	K12954
gene=adaA_6	K13530
gene=clpP_4	K01358
gene=hcp_3	K05601
gene=gcvT_3	K00605
gene=ssa1_2	K12688
gene=nadE_3	K01916
gene=dapF_3	K01778
gene=yadV_3	K07346
gene=rutE_2	K09019
gene=dppE_2	K15580
gene=exaE_1	K07686
gene=rffH_5	K00973
gene=rbsB_1	K10552
gene=queA_1	K07568
gene=pduU	K04031
gene=purU_3	K01433
gene=cysI_2	K00381
gene=lpxP_2	K12974
gene=ubiF	K03185
gene=lldR_2	K05799
gene=capD	K17716
gene=pmt_2	K00728
protein=Putative	K00123
gene=norM	K26939
gene=rpsF_2	K02990
gene=bglF	K02753
gene=macB_4	K02004
gene=asd2_2	K00133
protein=Putative	K00123
gene=kamA_2	K01843
gene=coaD_2	K00954
gene=mntB_1	K11605
gene=xanQ	K16346
gene=csiD	K15737
gene=fadB	K13766
gene=lolC_3	K02004
gene=assT_4	K01023
gene=tetR_15	K18476
gene=folD_2	K01491
gene=rihB_1	K01240
gene=lsrD_5	K10440
gene=araQ_9	K05815
gene=fur_3	K03711
protein=Putative	K00123
gene=sdrG	K14194
gene=nrdD_2	K21636
gene=gspC	K02452
gene=bhuA	K16087
gene=ttuD_1	K11529
gene=sodC1	K04565
gene=cyaB_1	K01768
gene=kgd_1	K00164
protein=putative	K12425
gene=lutA_2	K18928
gene=gadB_3	K01580
gene=yfhA	K25027
gene=dksA_4	K06204
gene=rcbA	K19780
gene=virF_1	K07506
gene=ompR_3	K14491
gene=rplN	K02874
gene=hisG	K00765
gene=ompW	K07275
gene=ydcV_1	K11074
gene=fhuA_15	K02014
gene=pulD_1	K02453
gene=ybdL_2	K14287
gene=flgM	K02398
gene=treZ_2	K01236
gene=ndx1_1	K03574
gene=puuC_2	K09472
gene=yjjV_2	K03424
gene=yccM_4	K19339
gene=rplF	K02933
gene=yhdW	K09969
gene=lysY	K05829
gene=pepN_6	K01256
gene=gltD_1	K17722
gene=feuB_4	K25288
gene=kdkA_1	K11211
gene=agaS	K02082
gene=smc_16	K03529
gene=Dml_3	K03417
gene=leuB	K00052
gene=psbD_2	K02706
gene=davT_2	K14286
gene=wzxE_2	K16693
gene=gltX1	K01885
gene=hupA	K05787
gene=exo	K12373
gene=plcN_2	K01114
gene=rng_1	K08300
gene=ompR_7	K02483
gene=pyrG_2	K01937
gene=virB9_3	K20532
gene=epmC	K09906
gene=mprF	K14205
gene=allB_2	K01465
gene=lutA	K11473
gene=pld	K17717
gene=aroF_4	K03856
gene=polB_2	K02319
gene=ybfF_1	K01175
gene=phoU_1	K02039
protein=putative	K12425
gene=rlmD	K03215
gene=yedV_2	K02484
gene=tpx	K11065
gene=pstC1_1	K02037
gene=degP_3	K04771
gene=ribE	K00793
gene=ccpA_5	K03484
gene=rodA_2	K05837
gene=nhaC	K03315
gene=cagS	K12098
gene=ddl	K01955
gene=cat3_2	K19271
gene=rnz_1	K00784
gene=fecI_20	K23514
gene=cetZ_4	K22222
gene=malS	K01176
gene=ltxA_3	K19511
gene=sdcS	K14445
gene=sinR_3	K19417
gene=fic_3	K04095
gene=hyfB_3	K12137
gene=polS	K08261
gene=sipA	K13284
gene=act_1	K01515
gene=gcvPB	K00283
gene=iolE_2	K03335
gene=ulaB_1	K02822
gene=mtsA	K02077
gene=fixP_1	K00406
gene=cetB	K05606
gene=creC_1	K07641
gene=czcD_1	K16264
gene=rhtC_5	K05835
gene=smg	K03747
gene=mutY_3	K03575
gene=lysS_1	K04567
gene=yvyI	K01809
gene=zur_2	K03711
gene=rbsK/rbiA_3	K00852
gene=xanP	K16345
gene=cysW_8	K02047
gene=trkA_1	K03499
gene=maoI_1	K00276
gene=uppS	K00806
gene=fliA	K02405
gene=hemY	K00231
gene=xapB	K11537
gene=glxK	K00865
gene=ansP2_3	K11738
gene=slmA_2	K05501
protein=Ferredoxin	K05524
gene=ftsY	K03110
gene=grxC_1	K03676
gene=acdA	K00248
gene=preT	K17722
gene=clpE	K03697
gene=fabG2	K00059
gene=cyoC_1	K02276
gene=argT_6	K10022
gene=thiF_1	K21029
gene=lldD_2	K00101
gene=surA_2	K03771
gene=glnS_1	K01886
gene=ydfK	K07150
gene=pgpH_2	K07037
gene=ntpG	K02122
gene=puuP_1	K14052
gene=pdtaS_5	K00575
gene=capB_3	K03704
gene=lpxM1	K02560
gene=braC_11	K01999
gene=tarL_1	K18704
gene=aspA_3	K01744
gene=comFA	K02240
gene=eccC_4	K27086
gene=uppS_2	K12503
gene=lytR_5	K07705
gene=cpdB_1	K01119
gene=ybdH_1	K08317
gene=argI	K00611
gene=rfbC_3	K01790
gene=kgtP_1	K03288
gene=acoB_3	K21417
gene=xynC_1	K01201
gene=thyX	K03465
gene=cugP_2	K00966
gene=kpsT_1	K09689
gene=coaBC_1	K01598
gene=rpoN1	K03092
gene=msuE_1	K00299
gene=artP_4	K23059
gene=ssuB_1	K02049
gene=kduI	K01815
gene=ycjU	K01838
gene=rluB	K06178
gene=csaA	K06878
gene=yxaF	K16137
gene=cadA_4	K01534
gene=benM_3	K21757
gene=carA_4	K01956
gene=mip	K03773
gene=xdhA_1	K00087
gene=pheT_2	K01890
gene=levD_1	K11194
gene=ssuA_6	K15553
gene=rep	K03656
gene=purH	K00602
gene=glnK	K04752
gene=tar_12	K03406
gene=coaBC	K13038
gene=oppF_10	K12372
gene=galE_1	K01784
gene=tktA_1	K00615
gene=ftsW_1	K03588
gene=ypdF_3	K01271
gene=ppaX	K01091
gene=ftsH	K03798
gene=cspLA_6	K03704
gene=sigE_8	K03088
gene=livH_1	K01997
gene=blaR1	K02172
gene=rluB_3	K06183
gene=pglF_2	K24300
gene=dctM	K11690
gene=pipB2_19	K21919
gene=ycaO_2	K09136
gene=lhyD	K01466
gene=argH_3	K01755
gene=amiC_2	K11959
gene=yodF_2	K03307
gene=dppC	K12370
gene=dcuA_3	K07792
gene=cimH	K11616
gene=spxA_10	K16509
gene=yejE	K13895
gene=pknB_10	K20717
gene=chbC_2	K02761
gene=pyrD_1	K00254
gene=gbsA_4	K00128
gene=araQ_19	K15772
gene=tam	K02169
gene=rluB_2	K06178
gene=carE_2	K03522
gene=ctaE	K02262
gene=ybjI	K20861
gene=walR_2	K07668
gene=yqjG_1	K07393
gene=abgB	K12941
gene=hisI_2	K01496
gene=srlR_6	K02081
gene=lptD_1	K04744
gene=rcsA_2	K07781
gene=hlb_1	K01114
gene=glgC	K00975
gene=pcaR_6	K02624
gene=yxaF_3	K16137
gene=cysNC	K00955
gene=dld	K03777
gene=trxB_3	K00384
gene=gabP_4	K11735
gene=cynT_3	K01673
gene=mexB_2	K18296
gene=glrR	K07715
gene=lctP	K03303
gene=qoxD	K02829
protein=Acyl-CoA	K00249
gene=rfaE	K21344
gene=rnhB_2	K03470
gene=glpP_1	K02443
gene=paaG	K15866
gene=gatB_3	K02434
gene=ycjP_7	K10229
gene=mutL_1	K03572
gene=accD3_2	K04104
gene=addB	K16899
gene=tfoX1	K07343
gene=gmm_1	K03207
gene=pucC	K00087
gene=arsR_1	K03892
gene=opuCB_2	K05846
gene=rbfA_1	K02834
gene=arlR	K18941
protein=Cytochrome	K17483
gene=rcsF	K06080
gene=ilvD_4	K01687
gene=tagO	K13007
gene=skfE	K01990
gene=mobA_3	K03752
gene=arcC1_1	K00926
gene=alkB_3	K00496
gene=cbiM	K02007
gene=lptF_2	K07091
gene=efeU_1	K07243
gene=nqo3	K00336
gene=sleB_3	K01449
gene=hemX_1	K02496
gene=proQ_2	K03607
gene=asnB_5	K01953
gene=gmuB_1	K02760
gene=sfaS	K07349
gene=mrpD_3	K05568
gene=acn_1	K01681
protein=putative	K12425
gene=bbsG_1	K00249
gene=gltT_6	K11102
gene=rplK	K02867
gene=qorA	K00344
gene=pstC_1	K02037
gene=dinB1_1	K03502
gene=rbsA_15	K10545
gene=greA_3	K03624
gene=csrA_4	K03563
gene=mmpL9_1	K07003
gene=rplL_4	K02935
protein=Putative	K00123
gene=tcyM	K10040
gene=sugA_2	K10228
gene=nqo1_3	K03942
gene=nfi	K05982
gene=dmdA_3	K01703
gene=tyrS1	K01866
gene=arsR2_2	K03892
gene=rebM_4	K00559
gene=ampD	K03806
gene=ybiT_4	K06158
gene=rraB_1	K09893
gene=cenA_3	K01179
gene=punA_2	K03783
gene=focA_1	K06212
gene=algA_3	K16011
gene=frlB_3	K10708
gene=korB	K00175
gene=lacZ_1	K01190
protein=Nitronate	K00459
gene=apu	K01200
gene=zraR_10	K07714
gene=petC_2	K03886
gene=moaC2	K03637
gene=wzxC_3	K03328
gene=hndD_2	K00532
gene=glyQS_2	K01880
gene=yceF_1	K25422
gene=rbsR_8	K02529
gene=aspA	K01744
gene=pstC	K02037
gene=kynB_5	K07130
gene=glnQ_14	K02028
gene=rclA_1	K21739
protein=Ribonuclease	K07577
gene=yusV_2	K25130
gene=afr_2	K19181
gene=pspD	K03971
protein=Cytochrome	K17483
gene=mycP1_2	K14743
gene=metG_2	K01874
gene=glk	K00845
gene=ssbA	K03111
protein=Putative	K00123
gene=araQ_29	K10119
gene=ybaL	K26735
gene=kdsB	K00979
gene=phnPP_1	K07053
gene=xylE_2	K08138
gene=phnD_4	K02044
gene=dhfrIII	K00287
gene=stcD	K22551
gene=mshD	K03825
gene=ccpA_1	K02529
gene=degQ_3	K04771
gene=citT_2	K11692
gene=crt_2	K01715
gene=mngR_2	K03482
gene=bluB_2	K04719
gene=luxQ_6	K15859
gene=fbp_3	K01802
gene=pnbA_6	K03929
gene=ribU_1	K23675
gene=argK_2	K07588
gene=ilvD_3	K01687
gene=pstC_2	K02037
gene=ypeA_2	K22477
gene=exo	K12373
gene=rsbRB_2	K17763
gene=gatC_7	K02775
gene=nadR_2	K06211
gene=cbaA	K02274
gene=cmoM	K06219
gene=garD_4	K01708
gene=plsB_2	K00631
gene=nagI	K00450
protein=Intracellular	K04093
gene=nagK_1	K01557
gene=mvaS_1	K01641
protein=Hybrid	K24138
gene=f1pep1_1	K01322
protein=Trans-3-hydroxy-L-proline	K22548
gene=lamB_2	K02024
gene=desA3	K22769
gene=vapC_7	K07064
gene=leuA	K01649
gene=groS1_2	K04078
gene=hicB_2	K18843
gene=rssB	K07315
gene=hsdM_2	K03427
gene=alaS_2	K01872
gene=rplT	K02887
protein=putative	K12425
gene=nsrR	K13772
gene=cas1_3	K15342
gene=arsR1_2	K03892
gene=rluC	K06179
gene=bceB_1	K19084
gene=fdoH	K00124
gene=sdsA_2	K13787
gene=rocA_3	K00294
gene=gspB	K02451
gene=recD_1	K03581
gene=fabV	K00209
gene=hypBA1_1	K09955
gene=thiH_1	K03150
gene=nagA_2	K01443
gene=pcaF_1	K00626
gene=pduV_2	K04029
gene=zapE	K06916
gene=uspF_5	K14061
gene=rpsE	K02988
gene=gpmA_2	K01834
gene=phaJ_3	K27072
gene=rpsU_1	K02970
gene=purL_2	K23269
gene=exoX_1	K10857
gene=cysA_8	K01995
gene=yedW	K02483
gene=cyoA_1	K02297
gene=mdlC_1	K01576
gene=mutY	K03575
protein=Sporulation	K06437
gene=fdhA	K00148
gene=pitA	K03306
gene=walK	K13598
gene=prlC_2	K01392
protein=Putative	K00123
gene=mtlK_3	K00045
gene=tqsA	K11744
gene=ftsE	K09812
gene=pstB_1	K02036
gene=cobN_10	K02230
gene=fhuA_10	K02014
gene=cooF	K00196
gene=aldHT_4	K22187
gene=yciC_1	K02234
gene=lutB_1	K18929
gene=ndhM	K05584
gene=kgd	K00164
gene=pbuO_1	K06901
gene=ansP2	K11738
gene=brnQ_5	K03311
gene=csbC	K08176
gene=eccB2	K27085
gene=hupB_2	K03530
gene=sdhB_3	K00240
gene=rplM_1	K02871
gene=deoD_2	K03784
gene=holB	K02341
protein=putative	K12425
gene=ribX_9	K02050
gene=yifK_2	K03293
gene=stcD_3	K21833
gene=manZ_13	K10986
gene=hppA1	K23025
gene=clfA	K14201
gene=ybbW	K10975
gene=glgE2	K16147
gene=fic_1	K04095
gene=moaE1_1	K03635
gene=rapA_1	K03580
gene=nrfA_1	K03385
gene=pbpA_2	K05364
gene=kefF	K00355
gene=flgD_1	K02389
gene=appA_5	K02035
gene=eryA_1	K04791
gene=ecfA1_2	K16786
gene=ssuD	K04091
gene=yfeX_1	K07223
gene=pip_1	K01259
gene=galE_7	K01784
gene=ccmH_4	K04017
gene=cca	K00970
gene=trpD	K00766
gene=ugpC	K10112
gene=opuCB_1	K05846
gene=fitB_4	K07062
gene=panS_1	K03453
gene=potB_2	K11071
gene=ohrR_4	K23775
gene=deaD	K05592
gene=lcnD_1	K12293
gene=acdA_7	K00252
gene=afsQ1	K20977
gene=envC_2	K22719
gene=epsE	K02504
gene=yflS_3	K03319
gene=wbjC	K19068
gene=lex1_1	K07270
gene=menJ_4	K17830
gene=potB	K11071
gene=pstB3_3	K02036
gene=eutQ	K04030
gene=tsaD	K25706
gene=egtE_2	K18913
gene=lon_4	K07157
gene=garK	K00865
gene=ychF_2	K06942
gene=napB	K02568
protein=4-hydroxyproline	K12658
gene=speA_1	K01585
gene=nifH1_1	K02588
gene=yqjG	K07393
gene=barA_9	K11527
protein=putative	K12425
gene=kinD	K07710
gene=phnH	K06165
gene=gmuG	K01218
gene=metB_2	K01739
gene=rssA	K07649
gene=flgI_2	K02394
gene=ssuC_6	K15554
gene=aruC	K00821
gene=porD_2	K00171
gene=dfrA_1	K00287
gene=bphA	K00479
gene=rnd_2	K03684
gene=arcC1	K00926
gene=nolT_1	K03222
gene=ygcS	K08176
gene=degS_4	K07681
gene=cshA_3	K12614
gene=araQ_24	K25672
gene=bglC_5	K01223
gene=sucA_1	K00164
gene=pelA_9	K01728
protein=Alpha-pyrone	K16167
gene=adeQ_1	K06901
gene=proB_1	K00931
gene=geoB_2	K00128
gene=tagA_2	K05946
gene=fgd1_8	K15510
gene=pepN_13	K01256
gene=ftsW	K03588
gene=pepT_2	K01258
gene=glpD2_3	K00111
gene=entC_1	K02361
gene=treR_1	K03486
gene=dut	K01520
gene=aao	K00272
gene=ycjP_4	K02026
gene=tnrA_3	K03713
gene=cycA_4	K11737
gene=amyE_1	K01176
gene=cspJ	K03704
gene=yxdL_5	K19079
gene=pucI_4	K03457
gene=capD_3	K15894
gene=rsxB_2	K03616
protein=NAD(P)H-dependent	K00299
gene=gapA_1	K00134
gene=mutX_1	K03574
gene=pseB	K15894
gene=rpmE2_1	K02909
gene=dcmA	K00799
gene=phaC_2	K03821
gene=sinR_5	K19417
gene=adhE	K04072
gene=car_4	K12421
gene=sspG	K06424
gene=eno2_1	K01689
gene=yqfL	K09773
gene=gerAC	K06290
gene=ppsC	K07512
gene=prsD	K12536
gene=car_5	K01897
gene=gbuC_3	K02002
gene=rmpA_3	K13831
gene=purU_2	K01433
gene=gpuA_1	K18459
gene=alc_1	K01477
gene=ppnKA	K00858
gene=patB	K14155
gene=hxlB_1	K08094
gene=ygcS_8	K08368
gene=nikO	K02006
gene=atpE_3	K02110
gene=ddpA	K02035
gene=nadE_1	K01916
gene=pgsA1_2	K08744
gene=arsC2_2	K03741
gene=pyrR_3	K02825
gene=tdk_2	K00857
gene=mleA	K22212
gene=pspF	K03974
gene=uidA	K01195
gene=glmM_5	K03431
gene=yagT	K13483
gene=ilvA	K01754
gene=dapA_2	K01714
gene=vgrG1_22	K11904
gene=gudD_1	K01706
gene=katG_2	K03782
gene=hdl	K01560
gene=adhT_1	K13953
protein=Small,	K06418
gene=lon	K01338
gene=prsA3	K03770
gene=cpdR_4	K13589
gene=spkA_1	K12132
gene=mleN_1	K03315
gene=glyS	K01879
gene=argF_1	K00611
gene=rpsR_1	K02963
gene=rplK_2	K02867
gene=sleB_5	K01449
gene=proS_1	K19055
gene=lrpC_2	K03719
gene=rppH	K08311
protein=putative	K12425
gene=lrp	K03719
gene=ung	K03648
protein=Photosystem	K08903
gene=sseL	K18015
gene=rnjA_2	K12574
gene=flhB_1	K02401
gene=korB_2	K00175
gene=ybdM	K08884
gene=hrcA	K03705
gene=cbiN	K02009
gene=yehB_1	K07347
gene=moeA_2	K07219
gene=divK_3	K02485
gene=sbcB	K01141
gene=ligD_2	K01971
gene=bdcA	K00059
gene=drrA_1	K01990
gene=cysD_1	K00957
gene=katG_1	K00434
gene=ecdB_1	K03186
gene=tsx_1	K05517
gene=chbA_1	K02759
gene=mftE_1	K24697
gene=hpaB_2	K25524
gene=clpX_2	K03544
gene=hemAT_2	K06595
gene=cotSA_3	K03280
gene=adhT	K00001
gene=perR_3	K09825
gene=ftsK_2	K03466
gene=chuR_3	K06871
gene=galK_3	K00869
gene=cobN_5	K03403
gene=nanC_4	K22110
gene=artM_5	K17076
gene=menH_4	K06889
gene=folD_1	K01491
gene=mnmE_3	K03650
gene=selB_2	K03833
gene=slyB_4	K06077
gene=nrdF_3	K00526
gene=nifD_2	K02586
gene=moaC	K03637
gene=typA	K06207
gene=yesW	K18197
gene=rsmD_2	K08316
gene=amiC_4	K11959
gene=allD	K00073
gene=apxIB_4	K11004
gene=ilvG_3	K01652
gene=bioD1	K01935
gene=srlE	K02782
gene=rnr	K12573
gene=nadB	K00278
protein=putative	K12425
gene=kstR2_6	K22108
gene=pgaB	K11931
gene=yneB_14	K07450
gene=moaE_1	K03635
gene=dmsA_2	K07306
gene=nreB_7	K11617
gene=mftD	K24693
gene=murA_1	K00790
gene=ggt_4	K00681
gene=cocE	K06978
gene=msmE_8	K10232
gene=lhyD_1	K01465
gene=obgE	K03979
gene=eccC3	K27086
gene=preA	K17723
gene=lptB_11	K01995
gene=lpd3	K00382
gene=cobB_4	K12410
gene=pheS_3	K01889
gene=yfbR_2	K08722
gene=sdhC_1	K00241
gene=gpsA2	K00057
gene=irtA_4	K06148
gene=glcU_3	K05340
gene=mhuD_1	K21481
gene=galR_1	K02529
gene=acsA_7	K01895
gene=arsR2_4	K03892
gene=nuoA	K00330
gene=rnj1	K07041
gene=rmpA_1	K13831
gene=ald_5	K00259
gene=csdA	K01766
gene=oppB_1	K15581
protein=putative	K12425
gene=cysE	K00640
gene=rimK	K05844
gene=tyrP_1	K03834
gene=gloB	K01069
gene=ybhR_4	K01992
gene=trpGD_2	K13497
gene=mqo2_1	K00116
gene=leuS_2	K01869
gene=tuaB_4	K03328
gene=sigF_5	K03090
gene=bcrC_8	K19302
gene=steT_3	K03294
gene=yqcG_1	K21491
gene=exoX	K10857
gene=nrdA_2	K00525
gene=yfnB_3	K07025
gene=yteP_21	K17319
gene=ppaC_1	K15986
gene=potA_12	K11072
gene=queC	K06920
gene=ptlD	K22874
gene=garR	K00042
gene=abfA_2	K01209
gene=dam_3	K06223
gene=mglA_9	K10441
gene=pldA	K01058
protein=Putative	K00123
gene=efeU	K07243
gene=glnB_2	K04751
gene=dsbC_1	K03981
gene=bglH_12	K01223
gene=bsdD	K21759
gene=trpGD_1	K01658
gene=oxc_2	K01577
gene=treP_1	K02819
gene=pehA_1	K01184
gene=menF_3	K02552
gene=rpoZ_1	K03060
gene=puuD_3	K07010
gene=czcS_3	K07644
gene=gdhB	K15371
gene=pknF_5	K10615
protein=ABC	K21397
gene=feoA_2	K04758
gene=ykoC_2	K16785
gene=nrdB_2	K00526
gene=ssbA_4	K03111
gene=carB	K01955
gene=ygcS_7	K08176
gene=gltK_2	K10003
gene=lhgO_2	K00111
gene=gloC_3	K01069
gene=hcp	K05601
protein=Mannuronan	K19291
gene=tsaS	K07090
gene=tsaB_1	K14742
gene=puuC	K09472
gene=ssb2_2	K03111
gene=arnT_3	K07264
gene=yfiR_3	K16138
gene=lysN_7	K00838
protein=Beta-peptidyl	K01266
gene=dksA_3	K06204
gene=gbsA_1	K00128
gene=yadH	K01992
gene=phoD_1	K01113
gene=rpiB_2	K01808
gene=tagA	K05946
gene=yecS_1	K02029
gene=iscS_3	K04487
gene=kpsD_4	K01991
protein=2-oxoisovalerate	K00166
gene=pdtaS_7	K00936
gene=rcsB_11	K07687
gene=pepC	K01372
gene=ecsA_3	K01990
gene=aroA	K00800
gene=rnr_2	K12573
gene=sapF_1	K19230
gene=rpfG_7	K07814
gene=katA_2	K03781
gene=dksA_2	K06204
gene=pdxS_2	K06215
gene=comEA	K02237
gene=sucB	K00658
gene=ypdA_1	K25212
protein=Cytochrome	K17483
gene=diaA	K12961
gene=gsiA_8	K02032
gene=rlpA	K03642
gene=crcB_1	K06199
gene=yhhQ_1	K09125
gene=folD_3	K01491
protein=Long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-	K18688
gene=arfB	K15034
gene=ddc_1	K13745
gene=yknZ_2	K24948
gene=adc_1	K01574
gene=rspR	K22293
gene=yfiN_1	K21021
gene=gluQ_2	K01894
gene=truC_1	K06177
gene=cmoB_2	K15257
gene=cysB	K13634
gene=celC	K01210
gene=recB_1	K03582
gene=ftsY_2	K03110
gene=narG_1	K00370
gene=srlR_1	K02436
gene=nuoI	K00338
gene=treA_4	K01194
gene=tdcB_2	K01754
gene=pgmB	K01838
gene=degQ	K04771
gene=pyk_2	K00873
gene=trpB	K01696
gene=rclR_5	K18991
gene=siaP_2	K21395
gene=zwf2_1	K00036
gene=glpP_2	K02443
gene=sacC_1	K03332
gene=rplO_1	K02876
gene=nikR_3	K07746
gene=srlB	K02781
gene=cmtB	K02798
gene=cbs_3	K01697
gene=tetD_4	K13653
gene=gor_2	K00383
gene=rpaR	K18098
gene=cspL_1	K03704
gene=dapL_1	K10206
gene=speH	K01611
gene=cya	K16637
gene=cssS_2	K07650
gene=ideR	K03709
protein=putative	K12425
gene=carC_7	K00249
gene=adc_2	K01574
gene=sasG_1	K14195
gene=scn_1	K14199
gene=mgtE_3	K06213
gene=norB_5	K04561
gene=nuoH	K00337
gene=apcA1_1	K02092
gene=petB	K00412
gene=mlaD_1	K02067
gene=asd_2	K00133
gene=mltA_1	K08304
gene=metK_1	K00789
gene=fecE_2	K02013
gene=cetZ_1	K22222
gene=gapB	K00134
gene=kpsF	K06041
gene=speD_2	K01611
gene=eptA	K03760
gene=clpB_3	K11907
gene=fabZ_1	K02372
gene=dsbD	K06196
gene=mggB	K11751
gene=def2	K01462
gene=sdaB_1	K01752
gene=minC	K03610
protein=Protein	K03095
gene=fryC_1	K11203
protein=Putative	K00123
gene=nifD_1	K02587
gene=btuR_1	K19221
gene=lagD	K02021
gene=corC_3	K03699
gene=cas1-1_1	K15342
gene=dhaD_2	K00005
gene=hicA	K07339
gene=dxs_6	K01662
gene=pyk_3	K00873
gene=bcsZ_2	K20542
gene=ywrO_2	K11748
gene=araP_11	K10118
gene=putB_3	K00318
gene=cas4-cas1_2	K15342
gene=prr	K00137
gene=aarA	K01647
gene=rna	K01166
gene=dsbH_2	K01829
gene=araQ_21	K02026
gene=glnQ	K10041
gene=cydA_5	K00425
gene=nudG_2	K03574
gene=tsaA_1	K03386
gene=zapB	K09892
gene=flgF	K02391
gene=ykoF	K24620
gene=espG3	K27091
gene=yfiZ_3	K25110
gene=rgy_2	K03170
gene=osmV_1	K05847
gene=mftC_6	K22227
gene=ulaC_4	K02821
gene=hisQ_5	K10024
gene=hisC_2	K02225
gene=kinE_8	K02482
gene=folP_2	K00796
gene=ribY_2	K02051
gene=dnaG_3	K02316
gene=uppP_3	K06153
gene=bglB_5	K15920
gene=accD5	K01604
gene=era_6	K06946
gene=nudC	K03426
gene=ylmB_1	K20895
gene=ispD	K00991
gene=hisQ_2	K02029
gene=cheR_1	K00575
gene=yfkJ_2	K25307
gene=ohrB_5	K04063
gene=rluA_1	K06177
gene=pdhB_3	K00162
gene=ugpA_7	K05814
gene=proP_11	K03762
gene=exbB_2	K03562
gene=rraA	K02553
gene=lacF_24	K10118
gene=pncB	K00763
gene=hddA_2	K07031
gene=mtcA1	K01673
gene=czcO_4	K22324
gene=adhR_3	K21745
gene=Dml_1	K03417
gene=ompC_2	K09475
gene=dcd_3	K01494
gene=tusD	K07235
gene=dapC	K14267
gene=fnbA_2	K13732
gene=sigR	K03088
gene=mobB_1	K03753
gene=fbpC	K02010
gene=yihP_2	K03292
gene=glpQ1_1	K01126
gene=hutH_5	K01745
gene=etfB	K03521
gene=ydjF_4	K03969
gene=ypwA_2	K01299
gene=dmsD_3	K23349
gene=ppsA_3	K12437
gene=ruvC	K01159
gene=yxlF_13	K01990
gene=thrZ_2	K01868
gene=mnmE_1	K06883
gene=alsC_1	K10550
protein=Glycine	K02168
gene=lptB_13	K01995
gene=licC_2	K02761
gene=mltC	K08306
gene=rpoB	K03043
gene=gyrB1	K02470
gene=argO	K06895
gene=copC	K14166
gene=sfaH_1	K07350
gene=fliK	K02414
gene=kefF_3	K00355
gene=algA	K01840
gene=ponA	K05366
gene=acp_2	K03310
gene=gatC_3	K20114
gene=licA_5	K02786
gene=etp	K25307
gene=liaR_16	K11618
gene=nrdE1_1	K00525
gene=pelE_1	K01728
protein=putative	K12425
gene=cdiA_6	K15125
gene=rsmI_3	K07056
gene=rplL	K02935
gene=bglH_4	K01223
gene=glnG	K13599
gene=nrnA_1	K06881
gene=yejK_2	K06899
gene=ecoRIIR	K01155
gene=egtC_2	K07008
gene=selB_3	K03242
gene=lspA_1	K03101
gene=mgsR_2	K00537
gene=fliH	K02411
gene=aspS	K01876
gene=blaZ	K18766
gene=smvA	K08167
gene=ispH_1	K03527
gene=ccsA_2	K02497
gene=czrA_3	K21903
gene=mboIIR	K01155
gene=sucD	K01902
gene=rpoN_1	K03092
gene=cwlD	K01448
gene=yusV_9	K25028
gene=traR	K18098
gene=tufA_2	K02358
gene=cat_3	K00638
gene=nadE	K01916
gene=qoxC_1	K02828
gene=cfa_3	K00574
gene=flhA	K02400
gene=glgC_2	K00975
gene=tufB_2	K02358
gene=degA_8	K02529
gene=accC_3	K01961
gene=rclC	K21741
gene=exoA_3	K01142
gene=tilS_1	K04075
gene=ribX_8	K15554
gene=slyX	K03745
gene=mgtA_2	K01531
gene=rpiR_2	K23238
gene=dcm_1	K00558
gene=tnsB_3	K07497
gene=deoB_2	K01839
gene=prmC	K02493
gene=def1_2	K01462
gene=plsC_2	K00655
gene=nikC_1	K15586
gene=dhbB	K01252
gene=fhuA_5	K02014
gene=disA_2	K07067
gene=thlA_1	K00626
gene=eutK	K04025
gene=cmoA	K15256
gene=yaaH	K06306
gene=natA_7	K01990
gene=glyA_3	K00600
gene=yneB_11	K07450
gene=hyaB	K06281
gene=pcrB	K07094
gene=nuoN_1	K03879
gene=gcvP_1	K00281
gene=hlyU_1	K03892
gene=ydbD_3	K06334
gene=dinB	K02346
gene=ythB	K00426
