phage,host,phage_name,host_name,label,prob
MK061406,CP027541,"Gordonia phage Adora, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.828817222
NC_013645,CP027541,"Streptococcus phage Abc2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.027007057
MH450129,CP027541,"Gordonia phage Ribeye, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.70731279
NC_007059,CP027541,"Staphylococcus phage 71, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.009498784
NC_002703,CP027541,"Lactococcus phage Tuc2009, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.014700931
MH479922,CP027541,"Microbacterium phage Redfield, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.711391078
MH479923,CP027541,"Gordonia phage RobinSparkles, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.206207221
MH479924,CP027541,"Gordonia phage Rofo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.697628307
MH479925,CP027541,"Gordonia phage Ronaldo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.437487654
NC_024370,CP027541,"Streptococcus phage IC1, complete sequence","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.093427476
NC_029010,CP027541,"Staphylococcus phage SA97, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.021221532
NC_030933,CP027541,"Staphylococcus phage Stau2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.012840385
NC_030930,CP027541,"Gordonia phage Bowser, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.907356942
NC_028653,CP027541,"Gordonia phage GTE8, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.504435815
KX712236,CP027541,"Rhodococcus phage Yogi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.768423286
MK279893,CP027541,"Gordonia phage WheatThin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.557628065
NC_007051,CP027541,"Staphylococcus phage 2638A, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.013720539
NC_007050,CP027541,"Staphylococcus phage 85, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.009820846
NC_030934,CP027541,"Pseudomonas phage vB_PsyM_KIL1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.230525094
NC_028782,CP027541,"Bacillus phage Pavlov, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.050242356
MG839026,CP027541,"Microbacterium phage Superfresh, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.635965769
MG839027,CP027541,"Microbacterium phage Eleri, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.489651231
MG839025,CP027541,"Microbacterium phage Raccoon, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.612880381
MG839020,CP027541,"Microbacterium phage Kale, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.718576088
NC_002747,CP027541,"Lactococcus phage TP901-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.00905715
NC_006949,CP027541,"Enterobacteria phage ES18, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.20434703
NC_007058,CP027541,"Staphylococcus phage ROSA, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.008919945
KX611788,CP027541,"Rhodococcus phage Harlequin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.774165148
MH834620,CP027541,"Arthrobacter phage Melons, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.520423394
MH834624,CP027541,"Arthrobacter phage Polka, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.519530726
MH834626,CP027541,"Microbacterium phage Rollins, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.630988764
NC_002796,CP027541,"Lactococcus phage BK5-T, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.02962963
NC_023610,CP027541,"Erwinia phage PhiEaH1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.551864877
MH536826,CP027541,"Gordonia phage Ruthy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.940308683
MH536824,CP027541,"Gordonia phage NatB6, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.786519449
NC_021801,CP027541,"Staphylococcus phage SA12, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.010801238
NC_024787,CP027541,"Listeria phage LMTA-148, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.012863397
NC_024364,CP027541,"Listeria phage List-36, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.052802239
NC_024360,CP027541,"Listeria phage LMSP-25, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.017327683
NC_024361,CP027541,"Streptococcus phage DCC1738, complete sequence","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.091467622
MH779510,CP027541,"Gordonia phage Kurt, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.740503881
MH779512,CP027541,"Microbacterium phage Miaurora, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.560909888
NC_029009,CP027541,"Enterococcus phage EFDG1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.01968185
MH834627,CP027541,"Arthrobacter phage Ryan, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.814889865
MG845393,CP027541,"Gordonia phage Beenie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.884248114
MK284521,CP027541,"Gordonia phage Kiko, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.950254425
NC_025426,CP027541,"Staphylococcus phage P108, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.011896135
MF541409,CP027541,"Streptomyces phage Oliynyk, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.746828049
MF541407,CP027541,"Streptomyces phage Esperer, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.702500311
MF541403,CP027541,"Streptomyces phage BeardedLady, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.590314446
KU963258,CP027541,"Gordonia phage Katyusha, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.399155995
KU963257,CP027541,"Gordonia phage Kita, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.815502206
NC_028661,CP027541,"Pseudomonas phage PPPL-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.569535627
NC_028664,CP027541,"Klebsiella phage vB_Kp2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.24445816
NC_028669,CP027541,"Staphylococcus phage phiJB, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.008919945
NC_013696,CP027541,"Enterococcus phage phiEf11, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.020953937
MK279900,CP027541,"Gordonia phage Nina, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.788555486
NC_014900,CP027541,"Salmonella phage ST160, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.283646526
NC_027329,CP027541,"Salmonella phage vB_SPuM_SP116, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.037231985
NC_028688,CP027541,"Klebsiella phage vB_Kp1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.332407034
NC_021304,CP027541,"Streptomyces phage Sujidade, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.755225026
MK392368,CP027541,"Arthrobacter phage Elesar, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.80520427
MH669007,CP027541,"Gordonia phage Marietta, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.780278037
MH669000,CP027541,"Gordonia phage Ali17, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.511701288
NC_010576,CP027541,"Lactococcus phage 1706, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.013863864
NC_020877,CP027541,"Staphylococcus phage vB_SauM_Romulus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.017327683
NC_010807,CP027541,"Salmonella phage phiSG-JL2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.335447246
NC_010808,CP027541,"Staphylococcus phage phiMR25, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.015665977
NC_007052,CP027541,"Staphylococcus phage 42e, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.005245682
NC_016434,CP027541,"Gordonia phage GTE5, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.830844193
NC_028764,CP027541,"Clostridium phage phiCD505, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.025297619
MH001454,CP027541,"Gordonia phage Waits, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.756359634
NC_000871,CP027541,"Streptococcus phage Sfi19, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.024966241
MH536819,CP027541,"Gordonia phage Fury, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.768980131
MH779508,CP027541,"Gordonia phage Jifall16, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.648487695
NC_030911,CP027541,"Gordonia phage Vendetta, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.726712606
NC_030913,CP027541,"Gordonia phage Wizard, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.950607084
NC_030919,CP027541,"Salmonella phage 118970_sal4, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.299999104
MK279911,CP027541,"Gordonia phage Sproutie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.837565242
MK279912,CP027541,"Gordonia phage Savage, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.837565242
NC_024359,CP027541,"Listeria phage LP-048, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.01524435
NC_024357,CP027541,"Streptococcus phage K13, complete sequence","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.093667138
NC_016761,CP027541,"Salmonella phage SPN1S, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.319833087
MH316566,CP027541,"Gordonia phage Nedarya, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.720527249
NC_028677,CP027541,"Rhodococcus phage CosmicSans, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.748079033
NC_017968,CP027541,"Staphylococcus phage TEM123, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.035762012
MF347638,CP027541,"Streptomyces phage Peebs, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.534472396
MH399783,CP027541,"Microbacterium phage Noelani, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.633653554
MH399781,CP027541,"Gordonia phage Nadeem, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.557628065
NC_028859,CP027541,"Staphylococcus phage B166, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.010107376
NC_027331,CP027541,"Citrobacter phage Moon, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.023987827
NC_028698,CP027541,"Salmonella phage f18SE, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.048136873
NC_028699,CP027541,"Salmonella phage SEN34, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.327143263
NC_028696,CP027541,"Salmonella phage SEN22, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.38044581
MG670586,CP027541,"Microbacterium phage Dismas, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.560529311
MK016495,CP027541,"Microbacterium phage Goodman, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.728987987
MK450436,CP027541,"Gordonia phage Neoevie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.954156112
MH536818,CP027541,"Gordonia phage Frokostdame, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.454691637
MH669015,CP027541,"Gordonia phage TillyBobJoe, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.878116075
MH669013,CP027541,"Gordonia phage Skysand, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.737056108
NC_004348,CP027541,"Enterobacteria phage ST64T, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.308686346
NC_023500,CP027541,"Staphylococcus phage StauST398-5, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.016646369
MH834609,CP027541,"Arthrobacter phage Daob, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.522003963
NC_008799,CP027541,"Staphylococcus phage phiETA3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.014392964
NC_011344,CP027541,"Staphylococcus phage phi2958PVL, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.013492063
MG198783,CP027541,"Gordonia phage Mahdia, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.403807022
MG812496,CP027541,"Gordonia phage SallySpecial, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.536610743
MH536812,CP027541,"Gordonia phage Apricot, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.881838418
MH001460,CP027541,"Streptomyces phage Paedore, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.752612339
NC_021861,CP027541,"Lactococcus phage BM13, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.015136876
MH479910,CP027541,"Gordonia phage Danyall, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.569277166
MH479913,CP027541,"Gordonia phage Fryberger, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.37761276
