ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,type
GO:0003951,NAD+ kinase activity,2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=dagK_1/gene=yegS,2,molecular_function
GO:0005764,lysosome,2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=csxA/gene=nedA_1,2,cellular_component
GO:0008616,queuosine biosynthetic process,2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=queA/gene=queD,2,biological_process
GO:0008775,acetate CoA-transferase activity,2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=scoA/gene=ydiF,2,molecular_function
GO:0008933,lytic transglycosylase activity,2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=mltB_2/gene=slt_1,2,molecular_function
GO:0016772,"transferase activity, transferring phosphorus-containing groups",2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=kptA_2/gene=cdsA_1,2,molecular_function
GO:0042619,poly-hydroxybutyrate biosynthetic process,2/2521,22/26361,0.635733642148056,0.9765348308666859,0.9504491345118772,gene=phaA/gene=pldh-t_2,2,biological_process
GO:0046983,protein dimerization activity,11/2521,123/26361,0.6376151191207161,0.9765348308666859,0.9504491345118772,gene=pntA_1/gene=desK_3/gene=yjcS_1/gene=hns_2/gene=liaS_14/gene=desK_6/gene=yjcS/gene=nreB/gene=desK_2/gene=asd/gene=rpoA,11,molecular_function
GO:0050661,NADP binding,21/2521,232/26361,0.637694768103099,0.9765348308666859,0.9504491345118772,gene=pntA_1/gene=pchA/protein=Renalase/gene=yumC/gene=thrA/gene=glxR/gene=ribD/gene=mmsB/gene=garB/gene=bacC/gene=namA_1/gene=pntB_2/gene=aroE_2/gene=garR/gene=gap/gene=actIII/gene=gapA2/gene=gor/gene=asd/gene=hapE/gene=cdr,21,molecular_function
GO:0006313,"transposition, DNA-mediated",6/2521,68/26361,0.6427236815000129,0.9765348308666859,0.9504491345118772,gene=xerC_4/gene=xerC_2/gene=xerC/gene=tnsB/gene=xerC_3/gene=xerD,6,biological_process
GO:0003796,lysozyme activity,3/2521,34/26361,0.643802413978206,0.9765348308666859,0.9504491345118772,gene=iap_5/gene=rrrD_3/protein=Muramidase-2,3,molecular_function
GO:0042121,alginic acid biosynthetic process,3/2521,34/26361,0.643802413978206,0.9765348308666859,0.9504491345118772,gene=patA/gene=algC/gene=patA_1,3,biological_process
GO:0050897,cobalt ion binding,3/2521,34/26361,0.643802413978206,0.9765348308666859,0.9504491345118772,gene=argE/gene=guaB_3/gene=dapE,3,molecular_function
GO:0009037,tyrosine-based site-specific recombinase activity,5/2521,57/26361,0.646626610864391,0.9765348308666859,0.9504491345118772,gene=xerC_4/gene=xerC_2/gene=xerC/gene=xerC_3/gene=xerD,5,molecular_function
GO:0015192,L-phenylalanine transmembrane transporter activity,5/2521,57/26361,0.646626610864391,0.9765348308666859,0.9504491345118772,gene=lptB_3/gene=artM_1/gene=livH_4/gene=lptB_1/gene=livH,5,molecular_function
GO:0006261,DNA-templated DNA replication,4/2521,46/26361,0.652909808815864,0.9765348308666859,0.9504491345118772,gene=polA_2/gene=gyrA_2/gene=dam_3/gene=dinB,4,biological_process
GO:0003887,DNA-directed DNA polymerase activity,7/2521,80/26361,0.653522996756252,0.9765348308666859,0.9504491345118772,gene=dnaE_3/gene=ligD_1/gene=dinB1_2/gene=dinG/gene=polA_2/gene=dinB1_1/gene=dinB,7,molecular_function
GO:0003774,cytoskeletal motor activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=fliE_1/gene=flgH,2,molecular_function
GO:0003985,acetyl-CoA C-acetyltransferase activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=phaA/gene=fadA,2,molecular_function
GO:0004527,exonuclease activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=nrnA_2/gene=sbcC,2,molecular_function
GO:0009486,cytochrome bo3 ubiquinol oxidase activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=cyoD/gene=appC,2,molecular_function
GO:0015036,disulfide oxidoreductase activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=yghU/gene=bcpB,2,molecular_function
GO:0016832,aldehyde-lyase activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=tal_2/gene=xpkA_4,2,molecular_function
GO:0022877,protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=fruA_9/gene=mngA_3,2,molecular_function
GO:0046690,response to tellurium ion,2/2521,23/26361,0.6601143734962509,0.9765348308666859,0.9504491345118772,gene=yceD_3/gene=tehB_1,2,biological_process
GO:0043565,sequence-specific DNA binding,36/2521,398/26361,0.6633638387589941,0.9765348308666859,0.9504491345118772,gene=lrp_7/gene=lon/gene=lrp_3/gene=araC/gene=chbR_2/gene=trpR/gene=pspF/gene=melR_3/gene=chbR/gene=rhaS/gene=ntrC/gene=exsA_2/gene=cdhR_2/gene=intS/gene=ureR/gene=intS_5/gene=fhlA/gene=rclR_4/gene=rclR_3/gene=cysL_3/gene=decR_1/gene=acoR_4/gene=pchR_1/gene=intS_3/gene=appY/gene=araC_2/gene=acoR/gene=hipA_1/gene=decR_2/gene=acrR/gene=zraR_1/gene=dam_3/gene=asnC/gene=pgrR_12/gene=dmlR_10/gene=nphR_1,36,molecular_function
GO:0009063,cellular amino acid catabolic process,3/2521,35/26361,0.6634842589878671,0.9765348308666859,0.9504491345118772,gene=dgoD_1/gene=rspA_1/gene=dgoD_2,3,biological_process
GO:0016773,"phosphotransferase activity, alcohol group as acceptor",3/2521,35/26361,0.6634842589878671,0.9765348308666859,0.9504491345118772,gene=hldE/gene=glpK_1/gene=yoaC,3,molecular_function
GO:0035556,intracellular signal transduction,3/2521,35/26361,0.6634842589878671,0.9765348308666859,0.9504491345118772,gene=cyaB_3/gene=lapB/gene=cyaB_5,3,biological_process
GO:0043138,3'-5' DNA helicase activity,3/2521,35/26361,0.6634842589878671,0.9765348308666859,0.9504491345118772,gene=helD/gene=helD_2/gene=rep,3,molecular_function
GO:1903785,L-valine transmembrane transport,3/2521,35/26361,0.6634842589878671,0.9765348308666859,0.9504491345118772,gene=lptB_3/gene=livH_4/gene=livH,3,biological_process
GO:0008654,phospholipid biosynthetic process,7/2521,81/26361,0.6664697910480021,0.9765348308666859,0.9504491345118772,gene=plsY/gene=ynbA/gene=bshA_3/gene=dagK_1/gene=yegS/gene=epsF/gene=pimE_1,7,biological_process
GO:0015808,L-alanine transport,7/2521,81/26361,0.6664697910480021,0.9765348308666859,0.9504491345118772,gene=livF_1/gene=lptB_3/gene=livF_2/gene=artM_1/gene=livH_4/gene=lptB_1/gene=livH,7,biological_process
GO:0000034,adenine deaminase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=add2,1,molecular_function
GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=fpg2_2,1,molecular_function
GO:0004048,anthranilate phosphoribosyltransferase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=pabA,1,molecular_function
GO:0004586,ornithine decarboxylase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=speF_1,1,molecular_function
GO:0004657,proline dehydrogenase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=putB,1,molecular_function
GO:0005451,monovalent cation:proton antiporter activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=nhaP,1,molecular_function
GO:0006146,adenine catabolic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=add2,1,biological_process
GO:0006307,DNA dealkylation involved in DNA repair,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=ogt,1,biological_process
GO:0006885,regulation of pH,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=nhaA_1,1,biological_process
GO:0008726,alkanesulfonate monooxygenase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=ssuD_3,1,molecular_function
GO:0008760,UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=murA1,1,molecular_function
GO:0008792,arginine decarboxylase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=speA,1,molecular_function
GO:0008962,phosphatidylglycerophosphatase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=pgpC_2,1,molecular_function
GO:0009044,"xylan 1,4-beta-xylosidase activity",1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=xynB,1,molecular_function
GO:0009436,glyoxylate catabolic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=glxR,1,biological_process
GO:0009691,cytokinin biosynthetic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=log_1,1,biological_process
GO:0015129,lactate transmembrane transporter activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=lutP,1,molecular_function
GO:0015760,glucose-6-phosphate transport,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=pgtP_1,1,biological_process
GO:0015853,adenine transport,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=adeQ,1,biological_process
GO:0015886,heme transport,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=ccmC_1,1,biological_process
GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=iorB,1,molecular_function
GO:0017148,negative regulation of translation,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=relE_1,1,biological_process
GO:0017168,5-oxoprolinase (ATP-hydrolyzing) activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=kipI_2,1,molecular_function
GO:0019270,aerobactin biosynthetic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=iucA_2,1,biological_process
GO:0019277,UDP-N-acetylgalactosamine biosynthetic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=murA1,1,biological_process
GO:0019475,L-lysine catabolic process to acetate,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=kce_4,1,biological_process
GO:0030154,cell differentiation,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=pleD,1,biological_process
GO:0032450,maltose alpha-glucosidase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=malL_1,1,molecular_function
GO:0033072,vancomycin biosynthetic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=dpgD_2,1,biological_process
GO:0033499,galactose catabolic process via UDP-galactose,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=lnpD,1,biological_process
GO:0043365,[formate-C-acetyltransferase]-activating enzyme activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=nrdG,1,molecular_function
GO:0046459,short-chain fatty acid metabolic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=ydiF,1,biological_process
GO:0047111,formate dehydrogenase (cytochrome-c-553) activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=fdnG-3_1,1,molecular_function
GO:0047324,phosphoenolpyruvate-glycerone phosphotransferase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=dhaM,1,molecular_function
GO:0051409,response to nitrosative stress,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=cynR_1,1,biological_process
GO:0052749,glucose-6-phosphate dehydrogenase (coenzyme F420) activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=fgd1,1,molecular_function
GO:0061513,glucose 6-phosphate:inorganic phosphate antiporter activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=pgtP_1,1,molecular_function
GO:0061579,N-acyl homoserine lactone synthase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=esaI_2,1,molecular_function
GO:0070063,RNA polymerase binding,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=rnk,1,molecular_function
GO:0080146,L-cysteine desulfhydrase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=mccB,1,molecular_function
GO:0090352,regulation of nitrate assimilation,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=desR,1,biological_process
GO:0090582,protein-phosphocysteine-D-fructose-phosphotransferase system transporter activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=fruA_9,1,molecular_function
GO:0097054,L-glutamate biosynthetic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=gltB_2,1,biological_process
GO:0102710,D-inositol-3-phosphate glycosyltransferase activity,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=pimB,1,molecular_function
GO:1902777,6-sulfoquinovose(1-) catabolic process,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=lacD,1,biological_process
GO:2000147,positive regulation of cell motility,1/2521,11/26361,0.669103461832186,0.9765348308666859,0.9504491345118772,gene=rcp1,1,biological_process
GO:0009246,enterobacterial common antigen biosynthetic process,4/2521,47/26361,0.669769495023482,0.9765348308666859,0.9504491345118772,gene=pgcA/gene=wecB/gene=rffG_1/gene=wecH_1,4,biological_process
GO:0009244,lipopolysaccharide core region biosynthetic process,6/2521,70/26361,0.67074286929888,0.9765348308666859,0.9504491345118772,gene=rgtA/gene=rfaF_2/gene=bshA_2/gene=cotSA_2/gene=rfaF_1/gene=opgE_1,6,biological_process
GO:0000156,phosphorelay response regulator activity,16/2521,182/26361,0.6755844579190141,0.9765348308666859,0.9504491345118772,gene=walK_6/gene=ypdB_2/gene=mprA_1/gene=ntrC/gene=walR_3/gene=srrA_2/gene=rstA_1/gene=phoP/gene=glrR/gene=srrA/gene=afsQ1/gene=ypdB/gene=phoB_2/gene=phoB/gene=kdpD_4/gene=yehT,16,molecular_function
GO:0016758,hexosyltransferase activity,5/2521,59/26361,0.6769014804624089,0.9765348308666859,0.9504491345118772,gene=rgtA/gene=epsD/gene=pimE_1/gene=desVII_2/gene=glgM_1,5,molecular_function
GO:0033214,siderophore-dependent iron import into cell,5/2521,59/26361,0.6769014804624089,0.9765348308666859,0.9504491345118772,gene=feuB_3/gene=yfiZ_2/gene=yfhA_2/gene=yfiZ_1/gene=fepG_2,5,biological_process
GO:0008483,transaminase activity,10/2521,116/26361,0.68134164651374,0.9765348308666859,0.9504491345118772,gene=norG_6/gene=aspC/gene=davT/gene=gabR/gene=pseC/gene=norG_2/gene=hemL_1/gene=arnB/gene=kat/gene=alaA,10,molecular_function
GO:0006779,porphyrin-containing compound biosynthetic process,3/2521,36/26361,0.682362344495741,0.9765348308666859,0.9504491345118772,gene=cobS/gene=hemN_1/gene=hemN,3,biological_process
GO:0003988,acetyl-CoA C-acyltransferase activity,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=fadI_1/gene=paaJ_1,2,molecular_function
GO:0004190,aspartic-type endopeptidase activity,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=comC/gene=pppA,2,molecular_function
GO:0004324,ferredoxin-NADP+ reductase activity,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=yumC/gene=gltD_1,2,molecular_function
GO:0004467,long-chain fatty acid-CoA ligase activity,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=lcfB/gene=lcfB_6,2,molecular_function
GO:0004806,triglyceride lipase activity,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=estB/gene=lip_2,2,molecular_function
GO:0006486,protein glycosylation,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=manA/gene=epsJ_2,2,biological_process
GO:0007234,osmosensory signaling via phosphorelay pathway,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=walK_6/gene=kdpD_4,2,biological_process
GO:0019829,ATPase-coupled cation transmembrane transporter activity,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=pacS/gene=ctpD,2,molecular_function
GO:0033644,host cell membrane,2/2521,24/26361,0.683165524476861,0.9765348308666859,0.9504491345118772,gene=yfdG/gene=sfaH_3,2,cellular_component
GO:0045121,membrane raft,9/2521,105/26361,0.683819176328907,0.9765348308666859,0.9504491345118772,gene=yclQ_2/gene=phoR/gene=tmpC/gene=frdA_1/gene=yclQ_1/gene=yqiK/gene=tcyJ/gene=oppB_1/gene=kdpD_4,9,cellular_component
GO:0015628,protein secretion by the type II secretion system,6/2521,71/26361,0.6842141343986771,0.9765348308666859,0.9504491345118772,gene=outD_1/gene=epsF_1/gene=gspF/gene=xpsD/gene=comEA/gene=epsE_3,6,biological_process
GO:0008408,3'-5' exonuclease activity,5/2521,60/26361,0.691372950121786,0.9765348308666859,0.9504491345118772,gene=dnaE_3/gene=dinG/gene=exoX/gene=polA_2/gene=rep,5,molecular_function
GO:1903806,L-isoleucine import across plasma membrane,5/2521,60/26361,0.691372950121786,0.9765348308666859,0.9504491345118772,gene=lptB_3/gene=artM_1/gene=livH_4/gene=lptB_1/gene=livH,5,biological_process
GO:0000162,tryptophan biosynthetic process,3/2521,37/26361,0.7004389893096569,0.9765348308666859,0.9504491345118772,gene=trpG_1/gene=pabA/gene=trpC_2,3,biological_process
GO:0008289,lipid binding,3/2521,37/26361,0.7004389893096569,0.9765348308666859,0.9504491345118772,gene=atpE_2/gene=atpE/gene=dhaK,3,molecular_function
GO:0000325,plant-type vacuole,1/2521,12/26361,0.700761532903194,0.9765348308666859,0.9504491345118772,gene=blc,1,cellular_component
GO:0003842,1-pyrroline-5-carboxylate dehydrogenase activity,1/2521,12/26361,0.700761532903194,0.9765348308666859,0.9504491345118772,gene=rocA,1,molecular_function
GO:0003955,NAD(P)H dehydrogenase (quinone) activity,1/2521,12/26361,0.700761532903194,0.9765348308666859,0.9504491345118772,gene=ndbB,1,molecular_function
